date,rain,precipitation,apparent_temperature,wind_speed_100m,wind_direction_100m
2022-08-10 17:00:00+00:00,0.0,0.0,35.12953,7.0114193,176.72958
2022-08-10 18:00:00+00:00,0.0,0.0,34.798058,7.0114193,176.72958
2022-08-10 19:00:00+00:00,0.0,0.0,34.61442,7.2,180.0
2022-08-10 20:00:00+00:00,0.0,0.0,34.32665,7.206247,177.6141
2022-08-10 21:00:00+00:00,0.0,0.0,34.079998,6.802941,178.31535
2022-08-10 22:00:00+00:00,0.0,0.0,34.569584,6.4070277,182.68372
2022-08-10 23:00:00+00:00,0.0,0.0,36.137318,4.491102,191.5601
2022-08-11 00:00:00+00:00,0.0,0.0,38.74284,3.1827662,223.72705
2022-08-11 01:00:00+00:00,0.0,0.0,40.54515,2.8999999,226.39711
2022-08-11 02:00:00+00:00,0.0,0.0,42.64174,2.842534,230.71062
2022-08-11 03:00:00+00:00,0.0,0.0,44.334927,2.8017852,235.17543
2022-08-11 04:00:00+00:00,0.0,0.0,45.40554,2.6925824,248.19853
2022-08-11 05:00:00+00:00,0.0,0.0,45.45126,2.2022717,267.3975
2022-08-11 06:00:00+00:00,0.0,0.0,42.438164,2.9614186,11.689341
2022-08-11 07:00:00+00:00,1.0,1.0,40.46375,1.2806249,141.34016
2022-08-11 08:00:00+00:00,0.0,0.0,40.092148,2.2671568,138.57643
2022-08-11 09:00:00+00:00,0.0,0.0,40.671494,3.1622777,161.56496
2022-08-11 10:00:00+00:00,0.0,0.0,40.663635,3.7,161.07526
2022-08-11 11:00:00+00:00,0.0,0.0,39.06981,5.2924476,157.79648
2022-08-11 12:00:00+00:00,0.0,0.0,38.236233,4.924429,156.0375
2022-08-11 13:00:00+00:00,0.0,0.0,36.751823,4.7169905,158.87521
2022-08-11 14:00:00+00:00,0.0,0.0,36.0158,5.9439044,167.36664
2022-08-11 15:00:00+00:00,0.0,0.0,36.185585,7.1344237,174.36942
2022-08-11 16:00:00+00:00,0.0,0.0,36.29868,7.4330344,174.5963
2022-08-11 17:00:00+00:00,0.0,0.0,36.436123,7.100704,180.80692
